,sku,style,skushortname,size,bin,zone,inv_bucket,soh,available_qty,commited_qty,picked_qty,hold_qty,unit_wac,inv_cost,sku_barcode,location,brand_name,uom
2128,RORY-MILITARY-GREEN-SUEDE-10,RORY-MILITARY-GREEN-SUEDE-10,Rory-Military-Green-Suede-10,10,11.4,Saleable Zone,good,1,1,0,0,0,38.99,38.99,8907928288683,Warehouse,Off The Hook,Pcs
2129,RORY-MILITARY-GREEN-SUEDE-9,RORY-MILITARY-GREEN-SUEDE-9,Rory-Military-Green-Suede-9,09,11.4,Saleable Zone,good,1,1,0,0,0,38.99,38.99,8907928288690,Warehouse,Off The Hook,Pcs
2130,ROXY-WHITE-10,ROXY-WHITE-10,Roxy-White-10,10,11.13,Saleable Zone,good,1,1,0,0,0,44.99,44.99,8907928289949,Warehouse,Off The Hook,Pcs
2131,ROXY-WHITE-10,ROXY-WHITE-10,Roxy-White-10,10,OTH-R,SALZON2,good,80,80,0,0,0,44.99,3599.2,8907928289949,Warehouse,Off The Hook,Pcs
2132,ROXY-WHITE-11,ROXY-WHITE-11,Roxy-White-11,11,11.13,Saleable Zone,good,8,8,0,0,0,44.99,359.92,8907928289932,Warehouse,Off The Hook,Pcs
2133,ROXY-WHITE-11,ROXY-WHITE-11,Roxy-White-11,11,OTH-R,SALZON2,good,30,30,0,0,0,44.99,1349.7,8907928289932,Warehouse,Off The Hook,Pcs
2134,ROXY-WHITE-12,ROXY-WHITE-12,Roxy-White-12,12,11.13,Saleable Zone,good,1,1,0,0,0,44.99,44.99,8907928289925,Warehouse,Off The Hook,Pcs
2135,ROXY-WHITE-12,ROXY-WHITE-12,Roxy-White-12,12,OTH-R,SALZON2,good,40,40,0,0,0,44.99,1799.6,8907928289925,Warehouse,Off The Hook,Pcs
2136,ROXY-WHITE-7,ROXY-WHITE-7,Roxy-White-7,07,11.13,Saleable Zone,good,5,5,0,0,0,44.99,224.95,8907928289970,Warehouse,Off The Hook,Pcs
2137,ROXY-WHITE-7,ROXY-WHITE-7,Roxy-White-7,07,OTH-R,SALZON2,good,40,40,0,0,0,44.99,1799.6,8907928289970,Warehouse,Off The Hook,Pcs
2138,ROXY-WHITE-8,ROXY-WHITE-8,Roxy-White-8,08,11.13,Saleable Zone,good,2,2,0,0,0,44.99,89.98,8907928289963,Warehouse,Off The Hook,Pcs
2139,ROXY-WHITE-8,ROXY-WHITE-8,Roxy-White-8,08,OTH-R,SALZON2,good,90,90,0,0,0,44.99,4049.1,8907928289963,Warehouse,Off The Hook,Pcs
2140,ROXY-WHITE-9,ROXY-WHITE-9,Roxy-White-9,09,11.13,Saleable Zone,good,1,1,0,0,0,44.99,44.99,8907928289956,Warehouse,Off The Hook,Pcs
2141,ROXY-WHITE-9,ROXY-WHITE-9,Roxy-White-9,09,OTH-R,SALZON2,good,130,130,0,0,0,44.99,5848.7,8907928289956,Warehouse,Off The Hook,Pcs
2142,RTE0783-TAN-11,RTE0783-TAN-11,RTE0783-Tan-11,11/45,BADBIN,Damaged Items,In Process,1,1,0,0,0,9.6,9.6,8903144494709,Warehouse,Red Tape,Pcs
2143,RTE1123-TEAK-8,RTE1123-TEAK-8,RTE1123-Teak-8,08/42,BADBIN,Damaged Items,In Process,1,1,0,0,0,9.6,9.6,8903144185997,Warehouse,Red Tape,Pcs
2144,RTE1141-BLACK-9,RTE1141-BLACK-9,RTE1141-Black-9,09/43,BADBIN,Damaged Items,In Process,1,1,0,0,0,9.6,9.6,8903144189032,Warehouse,Red Tape,Pcs
2145,RTE1313-TAN-10,RTE1313-TAN-10,RTE1313-Tan-10,10/44,BADBIN,Damaged Items,In Process,1,1,0,0,0,9.6,9.6,8903144189766,Warehouse,Red Tape,Pcs
2146,RTS11201-BLACK-8,RTS11201-BLACK-8,RTS11201-Black-8,08/42,BADBIN,Damaged Items,In Process,1,1,0,0,0,9.6,9.6,8903144524253,Warehouse,Red Tape,Pcs
2147,SADLER-B-NAVY-SUEDE-1,SADLER-B-NAVY-SUEDE-1,Sadler-B-Navy-Suede-1,01,8.4,Saleable Zone,good,10,10,0,0,0,12.21,122.1,8907928296077,Warehouse,Off The Hook,Pcs
2148,SADLER-B-NAVY-SUEDE-1,SADLER-B-NAVY-SUEDE-1,Sadler-B-Navy-Suede-1,01,OTH-R,SALZON2,good,50,50,0,0,0,12.21,610.5,8907928296077,Warehouse,Off The Hook,Pcs
2149,SADLER-B-NAVY-SUEDE-12,SADLER-B-NAVY-SUEDE-12,Sadler-B-Navy-Suede-12,12,8.4,Saleable Zone,good,9,9,0,0,0,12.21,109.89,8907928296053,Warehouse,Off The Hook,Pcs
2150,SADLER-B-NAVY-SUEDE-12,SADLER-B-NAVY-SUEDE-12,Sadler-B-Navy-Suede-12,12,OTH-R,SALZON2,good,30,30,0,0,0,12.21,366.3,8907928296053,Warehouse,Off The Hook,Pcs
2151,SADLER-B-NAVY-SUEDE-13,SADLER-B-NAVY-SUEDE-13,Sadler-B-Navy-Suede-13,13,8.4,Saleable Zone,good,9,9,0,0,0,12.21,109.89,8907928296060,Warehouse,Off The Hook,Pcs
2152,SADLER-B-NAVY-SUEDE-13,SADLER-B-NAVY-SUEDE-13,Sadler-B-Navy-Suede-13,13,OTH-R,SALZON2,good,30,30,0,0,0,12.21,366.3,8907928296060,Warehouse,Off The Hook,Pcs
2153,SADLER-B-NAVY-SUEDE-2,SADLER-B-NAVY-SUEDE-2,Sadler-B-Navy-Suede-2,02,8.4,Saleable Zone,good,10,10,0,0,0,12.21,122.1,8907928296084,Warehouse,Off The Hook,Pcs
2154,SADLER-B-NAVY-SUEDE-2,SADLER-B-NAVY-SUEDE-2,Sadler-B-Navy-Suede-2,02,OTH-R,SALZON2,good,70,70,0,0,0,12.21,854.7,8907928296084,Warehouse,Off The Hook,Pcs
2155,SADLER-B-NAVY-SUEDE-3,SADLER-B-NAVY-SUEDE-3,Sadler-B-Navy-Suede-3,03,8.4,Saleable Zone,good,10,10,0,0,0,12.21,122.1,8907928296091,Warehouse,Off The Hook,Pcs
2156,SADLER-B-NAVY-SUEDE-3,SADLER-B-NAVY-SUEDE-3,Sadler-B-Navy-Suede-3,03,OTH-R,SALZON2,good,70,70,0,0,0,12.21,854.7,8907928296091,Warehouse,Off The Hook,Pcs
2157,SADLER-B-NAVY-SUEDE-4,SADLER-B-NAVY-SUEDE-4,Sadler-B-Navy-Suede-4,04,8.4,Saleable Zone,good,9,9,0,0,0,12.21,109.89,8907928296107,Warehouse,Off The Hook,Pcs
2158,SADLER-B-NAVY-SUEDE-4,SADLER-B-NAVY-SUEDE-4,Sadler-B-Navy-Suede-4,04,OTH-R,SALZON2,good,70,70,0,0,0,12.21,854.7,8907928296107,Warehouse,Off The Hook,Pcs
2159,SADLER-B-NAVY-SUEDE-5,SADLER-B-NAVY-SUEDE-5,Sadler-B-Navy-Suede-5,05,8.4,Saleable Zone,good,10,10,0,0,0,12.21,122.1,8907928296114,Warehouse,Off The Hook,Pcs
2160,SADLER-B-NAVY-SUEDE-5,SADLER-B-NAVY-SUEDE-5,Sadler-B-Navy-Suede-5,05,OTH-R,SALZON2,good,60,60,0,0,0,12.21,732.6,8907928296114,Warehouse,Off The Hook,Pcs
2161,SADLER-B-NAVY-SUEDE-6,SADLER-B-NAVY-SUEDE-6,Sadler-B-Navy-Suede-6,06,8.4,Saleable Zone,good,10,10,0,0,0,12.21,122.1,8907928296121,Warehouse,Off The Hook,Pcs
2162,SADLER-B-NAVY-SUEDE-6,SADLER-B-NAVY-SUEDE-6,Sadler-B-Navy-Suede-6,06,OTH-R,SALZON2,good,40,40,0,0,0,12.21,488.4,8907928296121,Warehouse,Off The Hook,Pcs
2163,SAHARA-B-BLACK-SUEDE-1,SAHARA-B-BLACK-SUEDE-1,Sahara-B-Black-Suede-1,01,12.5,Saleable Zone,good,10,10,0,0,0,11.43,114.3,8907928293977,Warehouse,Off The Hook,Pcs
2164,SAHARA-B-BLACK-SUEDE-1,SAHARA-B-BLACK-SUEDE-1,Sahara-B-Black-Suede-1,01,OTH-R,SALZON2,good,50,50,0,0,0,11.43,571.5,8907928293977,Warehouse,Off The Hook,Pcs
2165,SAHARA-B-BLACK-SUEDE-12,SAHARA-B-BLACK-SUEDE-12,Sahara-B-Black-Suede-12,12,12.5,Saleable Zone,good,9,9,0,0,0,11.43,102.87,8907928293953,Warehouse,Off The Hook,Pcs
2166,SAHARA-B-BLACK-SUEDE-12,SAHARA-B-BLACK-SUEDE-12,Sahara-B-Black-Suede-12,12,OTH-R,SALZON2,good,30,30,0,0,0,11.43,342.9,8907928293953,Warehouse,Off The Hook,Pcs
2167,SAHARA-B-BLACK-SUEDE-13,SAHARA-B-BLACK-SUEDE-13,Sahara-B-Black-Suede-13,13,12.5,Saleable Zone,good,5,5,0,0,0,11.43,57.15,8907928293960,Warehouse,Off The Hook,Pcs
2168,SAHARA-B-BLACK-SUEDE-13,SAHARA-B-BLACK-SUEDE-13,Sahara-B-Black-Suede-13,13,OTH-R,SALZON2,good,30,30,0,0,0,11.43,342.9,8907928293960,Warehouse,Off The Hook,Pcs
2169,SAHARA-B-BLACK-SUEDE-2,SAHARA-B-BLACK-SUEDE-2,Sahara-B-Black-Suede-2,02,12.5,Saleable Zone,good,9,9,0,0,0,11.43,102.87,8907928293984,Warehouse,Off The Hook,Pcs
2170,SAHARA-B-BLACK-SUEDE-2,SAHARA-B-BLACK-SUEDE-2,Sahara-B-Black-Suede-2,02,OTH-R,SALZON2,good,70,70,0,0,0,11.43,800.1,8907928293984,Warehouse,Off The Hook,Pcs
2171,SAHARA-B-BLACK-SUEDE-3,SAHARA-B-BLACK-SUEDE-3,Sahara-B-Black-Suede-3,03,12.5,Saleable Zone,good,10,10,0,0,0,11.43,114.3,8907928293991,Warehouse,Off The Hook,Pcs
2172,SAHARA-B-BLACK-SUEDE-3,SAHARA-B-BLACK-SUEDE-3,Sahara-B-Black-Suede-3,03,OTH-R,SALZON2,good,70,70,0,0,0,11.43,800.1,8907928293991,Warehouse,Off The Hook,Pcs
2173,SAHARA-B-BLACK-SUEDE-4,SAHARA-B-BLACK-SUEDE-4,Sahara-B-Black-Suede-4,04,12.5,Saleable Zone,good,8,8,0,0,0,11.43,91.44,8907928294004,Warehouse,Off The Hook,Pcs
2174,SAHARA-B-BLACK-SUEDE-4,SAHARA-B-BLACK-SUEDE-4,Sahara-B-Black-Suede-4,04,OTH-R,SALZON2,good,70,70,0,0,0,11.43,800.1,8907928294004,Warehouse,Off The Hook,Pcs
2175,SAHARA-B-BLACK-SUEDE-5,SAHARA-B-BLACK-SUEDE-5,Sahara-B-Black-Suede-5,05,12.5,Saleable Zone,good,8,8,0,0,0,11.43,91.44,8907928294011,Warehouse,Off The Hook,Pcs
2176,SAHARA-B-BLACK-SUEDE-5,SAHARA-B-BLACK-SUEDE-5,Sahara-B-Black-Suede-5,05,OTH-R,SALZON2,good,60,60,0,0,0,11.43,685.8,8907928294011,Warehouse,Off The Hook,Pcs
2177,SAHARA-B-BLACK-SUEDE-6,SAHARA-B-BLACK-SUEDE-6,Sahara-B-Black-Suede-6,06,12.5,Saleable Zone,good,9,9,0,0,0,11.43,102.87,8907928294028,Warehouse,Off The Hook,Pcs
2178,SAHARA-B-BLACK-SUEDE-6,SAHARA-B-BLACK-SUEDE-6,Sahara-B-Black-Suede-6,06,OTH-R,SALZON2,good,40,40,0,0,0,11.43,457.2,8907928294028,Warehouse,Off The Hook,Pcs
2179,SAHARA-B-BROWN-SUEDE-1,SAHARA-B-BROWN-SUEDE-1,Sahara-B-Brown-Suede-1,01,OTH-R,SALZON2,good,60,60,0,0,0,11.43,685.8,8907928297043,Warehouse,Off The Hook,Pcs
2180,SAHARA-B-BROWN-SUEDE-12,SAHARA-B-BROWN-SUEDE-12,Sahara-B-Brown-Suede-12,12,OTH-R,SALZON2,good,40,40,0,0,0,11.43,457.2,8907928297029,Warehouse,Off The Hook,Pcs
2181,SAHARA-B-BROWN-SUEDE-13,SAHARA-B-BROWN-SUEDE-13,Sahara-B-Brown-Suede-13,13,4.14,Saleable Zone,good,10,10,0,0,0,11.43,114.3,8907928297036,Warehouse,Off The Hook,Pcs
2182,SAHARA-B-BROWN-SUEDE-13,SAHARA-B-BROWN-SUEDE-13,Sahara-B-Brown-Suede-13,13,NEW,Saleable Zone,good,2,2,0,0,0,11.43,22.86,8907928297036,Warehouse,Off The Hook,Pcs
2183,SAHARA-B-BROWN-SUEDE-13,SAHARA-B-BROWN-SUEDE-13,Sahara-B-Brown-Suede-13,13,OTH-R,SALZON2,good,40,40,0,0,0,11.43,457.2,8907928297036,Warehouse,Off The Hook,Pcs
2184,SAHARA-B-BROWN-SUEDE-2,SAHARA-B-BROWN-SUEDE-2,Sahara-B-Brown-Suede-2,02,OTH-R,SALZON2,good,80,80,0,0,0,11.43,914.4,8907928297050,Warehouse,Off The Hook,Pcs
2185,SAHARA-B-BROWN-SUEDE-3,SAHARA-B-BROWN-SUEDE-3,Sahara-B-Brown-Suede-3,03,OTH-R,SALZON2,good,80,80,0,0,0,11.43,914.4,8907928297067,Warehouse,Off The Hook,Pcs
2186,SAHARA-B-BROWN-SUEDE-4,SAHARA-B-BROWN-SUEDE-4,Sahara-B-Brown-Suede-4,04,OTH-R,SALZON2,good,80,80,0,0,0,11.43,914.4,8907928297074,Warehouse,Off The Hook,Pcs
2187,SAHARA-B-BROWN-SUEDE-5,SAHARA-B-BROWN-SUEDE-5,Sahara-B-Brown-Suede-5,05,OTH-R,SALZON2,good,70,70,0,0,0,11.43,800.1,8907928297081,Warehouse,Off The Hook,Pcs
2188,SAHARA-B-BROWN-SUEDE-6,SAHARA-B-BROWN-SUEDE-6,Sahara-B-Brown-Suede-6,06,OTH-R,SALZON2,good,50,50,0,0,0,11.43,571.5,8907928297098,Warehouse,Off The Hook,Pcs
2189,SAHARA-B-DARK-TAUPE-SUEDE-1,SAHARA-B-DARK-TAUPE-SUEDE-1,Sahara-B-Dark-Taupe-Suede-1,01,12.6,Saleable Zone,good,10,10,0,0,0,11.43,114.3,8907928294059,Warehouse,Off The Hook,Pcs
2190,SAHARA-B-DARK-TAUPE-SUEDE-1,SAHARA-B-DARK-TAUPE-SUEDE-1,Sahara-B-Dark-Taupe-Suede-1,01,OTH-R,SALZON2,good,50,50,0,0,0,11.43,571.5,8907928294059,Warehouse,Off The Hook,Pcs
2191,SAHARA-B-DARK-TAUPE-SUEDE-12,SAHARA-B-DARK-TAUPE-SUEDE-12,Sahara-B-Dark-Taupe-Suede-12,12,12.6,Saleable Zone,good,10,10,0,0,0,11.43,114.3,8907928294035,Warehouse,Off The Hook,Pcs
2192,SAHARA-B-DARK-TAUPE-SUEDE-12,SAHARA-B-DARK-TAUPE-SUEDE-12,Sahara-B-Dark-Taupe-Suede-12,12,OTH-R,SALZON2,good,30,30,0,0,0,11.43,342.9,8907928294035,Warehouse,Off The Hook,Pcs
2193,SAHARA-B-DARK-TAUPE-SUEDE-13,SAHARA-B-DARK-TAUPE-SUEDE-13,Sahara-B-Dark-Taupe-Suede-13,13,12.6,Saleable Zone,good,9,9,0,0,0,11.43,102.87,8907928294042,Warehouse,Off The Hook,Pcs
2194,SAHARA-B-DARK-TAUPE-SUEDE-13,SAHARA-B-DARK-TAUPE-SUEDE-13,Sahara-B-Dark-Taupe-Suede-13,13,OTH-R,SALZON2,good,30,30,0,0,0,11.43,342.9,8907928294042,Warehouse,Off The Hook,Pcs
2195,SAHARA-B-DARK-TAUPE-SUEDE-2,SAHARA-B-DARK-TAUPE-SUEDE-2,Sahara-B-Dark-Taupe-Suede-2,02,12.6,Saleable Zone,good,10,10,0,0,0,11.43,114.3,8907928294066,Warehouse,Off The Hook,Pcs
2196,SAHARA-B-DARK-TAUPE-SUEDE-2,SAHARA-B-DARK-TAUPE-SUEDE-2,Sahara-B-Dark-Taupe-Suede-2,02,OTH-R,SALZON2,good,70,70,0,0,0,11.43,800.1,8907928294066,Warehouse,Off The Hook,Pcs
2197,SAHARA-B-DARK-TAUPE-SUEDE-3,SAHARA-B-DARK-TAUPE-SUEDE-3,Sahara-B-Dark-Taupe-Suede-3,03,12.6,Saleable Zone,good,10,10,0,0,0,11.43,114.3,8907928294073,Warehouse,Off The Hook,Pcs
2198,SAHARA-B-DARK-TAUPE-SUEDE-3,SAHARA-B-DARK-TAUPE-SUEDE-3,Sahara-B-Dark-Taupe-Suede-3,03,OTH-R,SALZON2,good,70,70,0,0,0,11.43,800.1,8907928294073,Warehouse,Off The Hook,Pcs
2199,SAHARA-B-DARK-TAUPE-SUEDE-4,SAHARA-B-DARK-TAUPE-SUEDE-4,Sahara-B-Dark-Taupe-Suede-4,04,12.6,Saleable Zone,good,9,9,0,0,0,11.43,102.87,8907928294080,Warehouse,Off The Hook,Pcs
2200,SAHARA-B-DARK-TAUPE-SUEDE-4,SAHARA-B-DARK-TAUPE-SUEDE-4,Sahara-B-Dark-Taupe-Suede-4,04,OTH-R,SALZON2,good,70,70,0,0,0,11.43,800.1,8907928294080,Warehouse,Off The Hook,Pcs
2201,SAHARA-B-DARK-TAUPE-SUEDE-5,SAHARA-B-DARK-TAUPE-SUEDE-5,Sahara-B-Dark-Taupe-Suede-5,05,12.6,Saleable Zone,good,9,9,0,0,0,11.43,102.87,8907928294097,Warehouse,Off The Hook,Pcs
2202,SAHARA-B-DARK-TAUPE-SUEDE-5,SAHARA-B-DARK-TAUPE-SUEDE-5,Sahara-B-Dark-Taupe-Suede-5,05,OTH-R,SALZON2,good,60,60,0,0,0,11.43,685.8,8907928294097,Warehouse,Off The Hook,Pcs
2203,SAHARA-B-DARK-TAUPE-SUEDE-6,SAHARA-B-DARK-TAUPE-SUEDE-6,Sahara-B-Dark-Taupe-Suede-6,06,12.6,Saleable Zone,good,9,9,0,0,0,11.43,102.87,8907928294103,Warehouse,Off The Hook,Pcs
2204,SAHARA-B-DARK-TAUPE-SUEDE-6,SAHARA-B-DARK-TAUPE-SUEDE-6,Sahara-B-Dark-Taupe-Suede-6,06,OTH-R,SALZON2,good,40,40,0,0,0,11.43,457.2,8907928294103,Warehouse,Off The Hook,Pcs
2205,SAHARA-B-WOOD-1,SAHARA-B-WOOD-1,Sahara-B-Wood-1,01,12.6,Saleable Zone,good,10,10,0,0,0,11.9,119,8907928293892,Warehouse,Off The Hook,Pcs
2206,SAHARA-B-WOOD-1,SAHARA-B-WOOD-1,Sahara-B-Wood-1,01,OTH-R,SALZON2,good,50,50,0,0,0,11.9,595,8907928293892,Warehouse,Off The Hook,Pcs
2207,SAHARA-B-WOOD-12,SAHARA-B-WOOD-12,Sahara-B-Wood-12,12,12.6,Saleable Zone,good,9,9,0,0,0,11.9,107.1,8907928293878,Warehouse,Off The Hook,Pcs
2208,SAHARA-B-WOOD-12,SAHARA-B-WOOD-12,Sahara-B-Wood-12,12,OTH-R,SALZON2,good,30,30,0,0,0,11.9,357,8907928293878,Warehouse,Off The Hook,Pcs
2209,SAHARA-B-WOOD-13,SAHARA-B-WOOD-13,Sahara-B-Wood-13,13,12.6,Saleable Zone,good,10,10,0,0,0,11.9,119,8907928293885,Warehouse,Off The Hook,Pcs
2210,SAHARA-B-WOOD-13,SAHARA-B-WOOD-13,Sahara-B-Wood-13,13,OTH-R,SALZON2,good,30,30,0,0,0,11.9,357,8907928293885,Warehouse,Off The Hook,Pcs
2211,SAHARA-B-WOOD-2,SAHARA-B-WOOD-2,Sahara-B-Wood-2,02,12.6,Saleable Zone,good,10,10,0,0,0,11.9,119,8907928293908,Warehouse,Off The Hook,Pcs
2212,SAHARA-B-WOOD-2,SAHARA-B-WOOD-2,Sahara-B-Wood-2,02,OTH-R,SALZON2,good,70,70,0,0,0,11.9,833,8907928293908,Warehouse,Off The Hook,Pcs
2213,SAHARA-B-WOOD-3,SAHARA-B-WOOD-3,Sahara-B-Wood-3,03,12.6,Saleable Zone,good,10,10,0,0,0,11.9,119,8907928293915,Warehouse,Off The Hook,Pcs
2214,SAHARA-B-WOOD-3,SAHARA-B-WOOD-3,Sahara-B-Wood-3,03,OTH-R,SALZON2,good,70,70,0,0,0,11.9,833,8907928293915,Warehouse,Off The Hook,Pcs
2215,SAHARA-B-WOOD-4,SAHARA-B-WOOD-4,Sahara-B-Wood-4,04,12.6,Saleable Zone,good,8,8,0,0,0,11.9,95.2,8907928293922,Warehouse,Off The Hook,Pcs
2216,SAHARA-B-WOOD-4,SAHARA-B-WOOD-4,Sahara-B-Wood-4,04,OTH-R,SALZON2,good,70,70,0,0,0,11.9,833,8907928293922,Warehouse,Off The Hook,Pcs
2217,SAHARA-B-WOOD-5,SAHARA-B-WOOD-5,Sahara-B-Wood-5,05,12.6,Saleable Zone,good,9,9,0,0,0,11.9,107.1,8907928293939,Warehouse,Off The Hook,Pcs
2218,SAHARA-B-WOOD-5,SAHARA-B-WOOD-5,Sahara-B-Wood-5,05,OTH-R,SALZON2,good,60,60,0,0,0,11.9,714,8907928293939,Warehouse,Off The Hook,Pcs
2219,SAHARA-B-WOOD-6,SAHARA-B-WOOD-6,Sahara-B-Wood-6,06,12.6,Saleable Zone,good,9,9,0,0,0,11.9,107.1,8907928293946,Warehouse,Off The Hook,Pcs
2220,SAHARA-B-WOOD-6,SAHARA-B-WOOD-6,Sahara-B-Wood-6,06,OTH-R,SALZON2,good,40,40,0,0,0,11.9,476,8907928293946,Warehouse,Off The Hook,Pcs
2221,SAHARA-BLACK-SUEDE-10,SAHARA-BLACK-SUEDE-10,Sahara-Black-Suede-10,10,7.14,Saleable Zone,good,2,2,0,0,0,39.99,79.98,8907928285255,Warehouse,Off The Hook,Pcs
2222,SAHARA-BLACK-SUEDE-10,SAHARA-BLACK-SUEDE-10,Sahara-Black-Suede-10,10,OTH-R,SALZON2,good,140,140,0,0,0,39.99,5598.6,8907928285255,Warehouse,Off The Hook,Pcs
2223,SAHARA-BLACK-SUEDE-11,SAHARA-BLACK-SUEDE-11,Sahara-Black-Suede-11,11,7.14,Saleable Zone,good,4,4,0,0,0,39.99,159.96,8907928285248,Warehouse,Off The Hook,Pcs
2224,SAHARA-BLACK-SUEDE-11,SAHARA-BLACK-SUEDE-11,Sahara-Black-Suede-11,11,OTH-R,SALZON2,good,80,80,0,0,0,39.99,3199.2,8907928285248,Warehouse,Off The Hook,Pcs
2225,SAHARA-BLACK-SUEDE-12,SAHARA-BLACK-SUEDE-12,Sahara-Black-Suede-12,12,7.14,Saleable Zone,good,4,4,0,0,0,39.99,159.96,8907928285231,Warehouse,Off The Hook,Pcs
2226,SAHARA-BLACK-SUEDE-12,SAHARA-BLACK-SUEDE-12,Sahara-Black-Suede-12,12,OTH-R,SALZON2,good,50,50,0,0,0,39.99,1999.5,8907928285231,Warehouse,Off The Hook,Pcs
2227,SAHARA-BLACK-SUEDE-7,SAHARA-BLACK-SUEDE-7,Sahara-Black-Suede-7,07,7.14,Saleable Zone,good,10,10,0,0,0,39.99,399.9,8907928285286,Warehouse,Off The Hook,Pcs
2228,SAHARA-BLACK-SUEDE-7,SAHARA-BLACK-SUEDE-7,Sahara-Black-Suede-7,07,OTH-R,SALZON2,good,50,50,0,0,0,39.99,1999.5,8907928285286,Warehouse,Off The Hook,Pcs
2229,SAHARA-BLACK-SUEDE-8,SAHARA-BLACK-SUEDE-8,Sahara-Black-Suede-8,08,7.14,Saleable Zone,good,3,3,0,0,0,39.99,119.97,8907928285279,Warehouse,Off The Hook,Pcs
2230,SAHARA-BLACK-SUEDE-8,SAHARA-BLACK-SUEDE-8,Sahara-Black-Suede-8,08,OTH-R,SALZON2,good,140,140,0,0,0,39.99,5598.6,8907928285279,Warehouse,Off The Hook,Pcs
2231,SAHARA-BLACK-SUEDE-9,SAHARA-BLACK-SUEDE-9,Sahara-Black-Suede-9,09,7.14,Saleable Zone,good,1,1,0,0,0,39.99,39.99,8907928285262,Warehouse,Off The Hook,Pcs
2232,SAHARA-BLACK-SUEDE-9,SAHARA-BLACK-SUEDE-9,Sahara-Black-Suede-9,09,OTH-R,SALZON2,good,190,190,0,0,0,39.99,7598.1,8907928285262,Warehouse,Off The Hook,Pcs
2233,SAHARA-BROWN-SUEDE-10,SAHARA-BROWN-SUEDE-10,Sahara-Brown-Suede-10,10,8.6,Saleable Zone,good,1,1,0,0,0,39.99,39.99,8907928287358,Warehouse,Off The Hook,Pcs
2234,SAHARA-BROWN-SUEDE-10,SAHARA-BROWN-SUEDE-10,Sahara-Brown-Suede-10,10,OTH-R,SALZON2,good,150,150,0,0,0,39.99,5998.5,8907928287358,Warehouse,Off The Hook,Pcs
2235,SAHARA-BROWN-SUEDE-11,SAHARA-BROWN-SUEDE-11,Sahara-Brown-Suede-11,11,OTH-R,SALZON2,good,80,80,0,0,0,39.99,3199.2,8907928287341,Warehouse,Off The Hook,Pcs
2236,SAHARA-BROWN-SUEDE-12,SAHARA-BROWN-SUEDE-12,Sahara-Brown-Suede-12,12,8.6,Saleable Zone,good,8,8,0,0,0,39.99,319.92,8907928287334,Warehouse,Off The Hook,Pcs
2237,SAHARA-BROWN-SUEDE-12,SAHARA-BROWN-SUEDE-12,Sahara-Brown-Suede-12,12,OTH-R,SALZON2,good,50,50,0,0,0,39.99,1999.5,8907928287334,Warehouse,Off The Hook,Pcs
2238,SAHARA-BROWN-SUEDE-7,SAHARA-BROWN-SUEDE-7,Sahara-Brown-Suede-7,07,8.6,Saleable Zone,good,10,10,0,0,0,39.99,399.9,8907928287389,Warehouse,Off The Hook,Pcs
2239,SAHARA-BROWN-SUEDE-7,SAHARA-BROWN-SUEDE-7,Sahara-Brown-Suede-7,07,OTH-R,SALZON2,good,60,60,0,0,0,39.99,2399.4,8907928287389,Warehouse,Off The Hook,Pcs
2240,SAHARA-BROWN-SUEDE-8,SAHARA-BROWN-SUEDE-8,Sahara-Brown-Suede-8,08,8.6,Saleable Zone,good,4,4,0,0,0,39.99,159.96,8907928287372,Warehouse,Off The Hook,Pcs
2241,SAHARA-BROWN-SUEDE-8,SAHARA-BROWN-SUEDE-8,Sahara-Brown-Suede-8,08,OTH-R,SALZON2,good,150,150,0,0,0,39.99,5998.5,8907928287372,Warehouse,Off The Hook,Pcs
2242,SAHARA-BROWN-SUEDE-9,SAHARA-BROWN-SUEDE-9,Sahara-Brown-Suede-9,09,OTH-R,SALZON2,good,200,200,0,0,0,39.99,7998,8907928287365,Warehouse,Off The Hook,Pcs
2243,SAHARA-COAL-GREY-SUEDE-10,SAHARA-COAL-GREY-SUEDE-10,Sahara-Coal-Grey-Suede-10,10,8.19,Saleable Zone,good,1,1,0,0,0,39.99,39.99,8907928285194,Warehouse,Off The Hook,Pcs
2244,SAHARA-COAL-GREY-SUEDE-10,SAHARA-COAL-GREY-SUEDE-10,Sahara-Coal-Grey-Suede-10,10,OTH-R,SALZON2,good,150,150,0,0,0,39.99,5998.5,8907928285194,Warehouse,Off The Hook,Pcs
2245,SAHARA-COAL-GREY-SUEDE-11,SAHARA-COAL-GREY-SUEDE-11,Sahara-Coal-Grey-Suede-11,11,8.19,Saleable Zone,good,7,7,0,0,0,39.99,279.93,8907928285187,Warehouse,Off The Hook,Pcs
2246,SAHARA-COAL-GREY-SUEDE-11,SAHARA-COAL-GREY-SUEDE-11,Sahara-Coal-Grey-Suede-11,11,OTH-R,SALZON2,good,80,80,0,0,0,39.99,3199.2,8907928285187,Warehouse,Off The Hook,Pcs
2247,SAHARA-COAL-GREY-SUEDE-12,SAHARA-COAL-GREY-SUEDE-12,Sahara-Coal-Grey-Suede-12,12,8.19,Saleable Zone,good,7,6,1,0,0,39.99,279.93,8907928285170,Warehouse,Off The Hook,Pcs
